dataset,model,id,run,trial,rewFunc,emotion,rt_csv,score_csv,magnitude,probability,ev,rt_next,score_next,y_chosen,v_chosen,rt_vmax,v_max,v_auc,v_sd,v_entropy,v_entropy_func,pe_max,pe_chosen,d_auc,rt_vba,score_vba,mean_kld,intrinsic_discrepancy,kld_newlearn,kld_forget,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,run_trial,v_entropy_no5,v_entropy_sqrt,rew_om,rt_vmax_lag,rt_vmax_change,rt_vmax_change_dir,v_entropy_lag,v_entropy_change,v_entropy_change_pos,v_entropy_change_neg,rt_swing,rt_swing_sqrt,trial_set,trial_neg_inv,trial_neg_inv_sc,rt_csv_sc,rt_vmax_sc,outcome,rew_om_c,v_entropy_wi,entropy_split,v_max_wi,rt_swing_lr,clock_onset_prev,rt_next_sc,rt_lag,rt_lag2,rt_lag3,rt_lag4,rt_lag5,rt_lag_sc,rt_lag2_sc,rt_lag3_sc,reward,last_outcome,outcome_lag,outcome_lag2,reward_lag,iti_prev,omission_lag,omission_lag2,omission_lag3,omission_lag4,omission_lag5,rt_vmax_lag_sc,rt_vmax_next,rt_vmax_change_next,v_entropy_wi_lead,v_entropy_wi_change,v_entropy_wi_change_lag,v_entropy_wi_change_lag2,v_entropy_lead,v_entropy_change_lag,v_entropy_wi_change_pos,v_entropy_wi_change_neg,entropy_split_lag,rt_change,rt_above_1s,swing_above_median,next_swing_above_median,pe_max_lag,pe_max_lag2,pe_max_lag3,abs_pe,abs_pe_c,abspexrew,abs_pe_lag,abs_pe_f,feedback_onset_prev,v_max_above_median,rt_bin,first10,rt_vmax_cum,rt_vmax_cum_lag,total_earnings,kld4,kld3,kld3_lag,kld4_lag,kld3_cum2,kld4_cum2,log_kld3,log_kld3_cum2,rt_time
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,44,IEV,clock_face,0.585,19,19,0.889773533506202,16.9533268855358,0.935,18,6,23.4035608600817,0.6,23.4035608600817,276.234135153867,8.28126533071962,0.900020715016507,0.554649840224625,4.49110430467285,4.26967538541567,-14.6954606685291,5.85,19,0.0337077214221688,0.0324148600273421,0.0350005828169956,0.0324148600273421,181.278768310556,181.878781049221,181.928763533535,182.828750969842,1.1,clock_face_1.png,4,0.900020715016507,0.948694215760013,1,0.8,-0.2,-2,0.87171000543607,-0.0215214363009081,0,0.0215214363009081,0.134,0.366060104354463,2,-0.25,-0.837279825560608,-0.969049114056086,-0.933471539500364,Reward,0.5,0.469301533115012,high,-0.849320057429542,0.260144507729178,171.745234634785,-0.696645651246713,0.451,0.485,1.301,,,-1.07334072553167,-1.04687867485876,-0.411789458708911,reward,Reward,Reward,Reward,reward,8.1,FALSE,FALSE,TRUE,,,-0.768793038036825,0.6,0,0.217436927308546,-0.251864605806466,0.33131923022615,0.580337309537917,0.878499278715599,0.0283107095804366,0,0.251864605806466,high,0.134,FALSE,FALSE,FALSE,7.97152959275848,-1.32674098949667,-26.4618314751202,4.49110430467285,-12.4346759466633,-6.21733797333163,7.97152959275848,low abs. PE,172.261806280527,TRUE,0-1s,TRUE,181.878768310556,172.545234634785,9425,,,,,,,,,181.863768310556
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,45,IEV,clock_face,0.935,0,23,0.87262941297937,19.6845502980477,1.235,19,9,18.1129859477439,0.6,22.8600019888401,244.784616236496,7.67056354391716,0.878499278715599,0.524941273876187,-10.3872703768419,-10.2757945994113,-13.8893624393643,9.35,0,0.00711330514871574,0.00701545119183705,0.00701545119183705,0.00721115910559442,183.94547114009,184.895438261039,184.945457841503,185.845466275641,0.1,clock_face_1.png,5,0.878499278715599,0.937282923516479,0,0.6,0,0,0.900020715016507,0.0081611968756995,0.0081611968756995,0,0.35,0.591607978309962,2,-0.2,-0.544268729721535,-0.696645651246713,-0.933471539500364,Omission,-0.5,0.217436927308546,high,-0.872139382529835,0.468934682056831,181.278768310556,-0.463156968838678,0.585,0.451,0.485,1.301,,-0.969049114056086,-1.07334072553167,-1.04687867485876,omission,Reward,Reward,Reward,reward,1.1,FALSE,FALSE,FALSE,TRUE,,-0.933471539500364,0.5,-0.1,0.31294712492116,0.095510197612614,-0.251864605806466,0.33131923022615,0.886660475591298,-0.0215214363009081,0.095510197612614,0,high,0.35,FALSE,FALSE,FALSE,4.49110430467285,7.97152959275848,-1.32674098949667,10.3872703768419,-6.5385098744942,3.2692549372471,4.49110430467285,low abs. PE,181.928763533535,TRUE,0-1s,TRUE,184.54547114009,181.878768310556,9425,,0.149631217784806,0.150973520827569,,0.300604738612375,,-1.8995147314385,-1.2019257722186,184.88047114009
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,46,IEV,clock_face,1.235,27,27,0.850270802811428,22.6102801583568,2.018,0,12,6.84741120507477,0.5,14.605186113664,156.153291944585,4.86955168172531,0.886660475591298,0.558143130652369,21.5658600877347,21.5450086137739,-10.2730478340163,12.35,27,0.00388660135340682,0.0038511329581004,0.0038511329581004,0.00392206974871325,185.962258538348,187.212187058292,187.262183191197,188.16224272002,4.1,clock_face_1.png,6,0.886660475591298,0.941626505357245,1,0.6,-0.1,-1,0.878499278715599,-0.00704103072120654,0,0.00704103072120654,0.3,0.547722557505166,2,-0.166666666666667,-0.348927999162153,-0.463156968838678,-1.01581079023213,Reward,0.5,0.31294712492116,high,-1.2186875432993,0.278279719773391,183.94547114009,0.146248492246291,0.935,0.585,0.451,0.485,1.301,-0.696645651246713,-0.969049114056086,-1.07334072553167,reward,Omission,Omission,Reward,omission,0.1,TRUE,FALSE,FALSE,FALSE,TRUE,-0.933471539500364,1.2,0.7,0.230546192089689,-0.0824009328314707,0.095510197612614,-0.251864605806466,0.879619444870092,0.0081611968756995,0,0.0824009328314707,high,0.3,TRUE,FALSE,FALSE,-10.3872703768419,4.49110430467285,7.97152959275848,21.5658600877347,4.64007983639855,2.32003991819928,10.3872703768419,high abs. PE,184.945457841503,FALSE,1-2s,TRUE,186.462258538348,184.54547114009,9425,0.171196201889099,0.0238605137963792,0.164199531056579,0.126271518968383,0.188060044852958,0.297467720857482,-3.73511131408806,-1.67094080653742,187.197258538348
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,47,IEV,clock_face,2.018,42,42,0.757683156990638,31.7431303262708,3.618,27,20,0.80533712110637,1.2,17.1046576975312,204.902389023826,5.92786751731157,0.879619444870092,0.554649840224625,39.3330807449661,39.3330807449661,-14.5800828823033,20.18,42,0.176722628002677,0.168585325280883,0.18485993072447,0.168585325280883,192.278960790485,194.312322109239,194.362307743228,195.262352573511,2.1,clock_face_1.png,7,0.879619444870092,0.937880293465052,1,0.5,0.7,7,0.886660475591298,0.104313921121137,0.104313921121137,0,0.783,0.884872872225158,2,-0.142857142857143,-0.209398905905452,0.146248492246291,-0.439436035109747,Reward,0.5,0.230546192089689,high,-1.11375639845214,0.491035951851477,185.962258538348,1.39152146508914,1.235,0.935,0.585,0.451,0.485,-0.463156968838678,-0.696645651246713,-0.969049114056086,reward,Reward,Reward,Omission,reward,4.1,FALSE,TRUE,FALSE,FALSE,FALSE,-1.01581079023213,2,0.8,1.45132831164522,1.22078211955553,-0.0824009328314707,0.095510197612614,0.983933365991228,-0.00704103072120654,1.22078211955553,0,high,0.783,TRUE,FALSE,TRUE,21.5658600877347,-10.3872703768419,4.49110430467285,39.3330807449661,22.40730049363,11.203650246815,21.5658600877347,high abs. PE,187.262183191197,FALSE,2-3s,TRUE,193.478960790485,186.462258538348,9425,0.0147122452328269,0.00425749433697334,0.0821311310263656,0.120743539530377,0.0863886253633389,0.135455784763204,-5.45672843030925,-2.44878351344524,194.296960790485
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,48,IEV,clock_face,3.618,0,109,0.456251784731728,49.9294450636872,1.651,42,36,2.57726048050166e-05,2,21.0127609221737,300.786066516368,6.78523582486424,0.983933365991228,0.689652700131492,-0.00036466394328345,-2.65396439959929e-06,-21.0079909226594,36.18,0,1.2976289930101,0.568362332033294,2.02689565398691,0.568362332033294,197.379124538391,201.01244260167,201.062469881319,201.962493013882,3.1,clock_face_1.png,8,0.983933365991228,0.991934154060252,0,1.2,0.8,8,0.879619444870092,-4.8426318020045e-06,0,4.8426318020045e-06,1.6,1.26491106406735,2,-0.125,-0.104752085962926,1.39152146508914,0.219277970744409,Omission,-0.5,1.45132831164522,high,-0.949689021895645,0.583814465041686,192.278960790485,-0.139385995899538,2.018,1.235,0.935,0.585,0.451,0.146248492246291,-0.463156968838678,-0.696645651246713,omission,Reward,Reward,Reward,reward,2.1,FALSE,FALSE,TRUE,FALSE,FALSE,-0.439436035109747,2,0,1.45127163849698,-5.66731482427585e-05,1.22078211955553,-0.0824009328314707,0.983928523359426,0.104313921121137,0,5.66731482427585e-05,high,1.6,TRUE,TRUE,TRUE,39.3330807449661,21.5658600877347,-10.3872703768419,0.00036466394328345,-16.9254155873928,8.46270779369641,39.3330807449661,low abs. PE,194.362307743228,TRUE,3-4s,TRUE,199.379124538391,193.478960790485,9425,0.00540633221244376,0.00455612010268899,0.013932153257628,0.0596168827098415,0.018488273360317,0.0650232149222853,-5.38909142752161,-3.99007788312831,200.997124538391
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,49,IEV,clock_face,1.651,34,34,0.807109851087117,27.2769639909565,2.335,0,17,11.0134452204767,2,14.8411592452799,212.442480666037,4.79236882720434,0.983928523359426,0.689652700131492,26.8557601841602,26.0999738501622,-11.6432210630243,16.51,34,6.73472643529344e-09,6.69295631806198e-09,6.69295631806198e-09,6.7764965525249e-09,205.079192186298,206.745911464153,206.796013286046,207.695938428864,0.1,clock_face_1.png,9,0.983928523359426,0.99193171305258,1,2,0,0,0.983933365991228,-0.089645207425642,0,0.089645207425642,1.967,1.40249777183424,2,-0.111111111111111,-0.0233601148965171,-0.139385995899538,0.219277970744409,Reward,0.5,1.45127163849698,high,-1.20878107706322,0.784540222035112,197.379124538391,0.39296819999078,3.618,2.018,1.235,0.935,0.585,1.39152146508914,0.146248492246291,-0.463156968838678,reward,Omission,Omission,Reward,omission,3.1,TRUE,FALSE,FALSE,TRUE,FALSE,0.219277970744409,1.7,-0.3,0.402156955117526,-1.04911468337945,-5.66731482427585e-05,1.22078211955553,0.894283315933784,-4.8426318020045e-06,0,1.04911468337945,high,-1.967,TRUE,TRUE,FALSE,-0.00036466394328345,39.3330807449661,21.5658600877347,26.8557601841602,9.92997993282412,4.96498996641206,0.00036466394328345,high abs. PE,201.062469881319,FALSE,1-2s,TRUE,207.079192186298,199.379124538391,9425,0.00581240603197387,0.00656212179085181,0.00558660388615628,0.0111839986022848,0.0121487256770081,0.0169964046342587,-5.02491854719979,-4.40970820423431,206.730192186298
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,50,IEV,clock_face,2.335,50,50,0.707275398912358,35.6915640350471,0.418,34,23,8.22955353193462,1.7,23.0010797406098,266.748870451898,7.36397196006342,0.894283315933784,0.665855811600161,43.6409401079226,42.7326821350582,-15.9687214489093,23.35,50,0.126268871820643,0.119979426853836,0.132558316787451,0.119979426853836,207.812648450141,210.162682274124,210.212687506108,211.112682991545,5.1,clock_face_1.png,10,0.894283315933784,0.945665541263815,1,2,-0.3,-3,0.983928523359426,0.0179892142541176,0.0179892142541176,0,0.684,0.827042925125413,2,-0.1,0.0417534619566101,0.39296819999078,-0.0277397814508993,Reward,0.5,0.402156955117526,high,-0.866216750681884,0.34663072618287,205.079192186298,-1.09902448059656,1.651,3.618,2.018,1.235,0.935,-0.139385995899538,1.39152146508914,0.146248492246291,reward,Reward,Reward,Omission,reward,0.1,FALSE,TRUE,FALSE,FALSE,TRUE,0.219277970744409,2.2,0.5,0.612684091574966,0.21052713645744,-1.04911468337945,-5.66731482427585e-05,0.912272530187902,-0.089645207425642,0.21052713645744,0,high,0.684,TRUE,FALSE,TRUE,26.8557601841602,-0.00036466394328345,39.3330807449661,43.6409401079226,26.7151598565865,13.3575799282933,26.8557601841602,high abs. PE,206.796013286046,TRUE,2-3s,TRUE,209.512648450141,207.079192186298,9425,0.164711788838796,0.189313693589301,0.00660116710958753,0.00512732988827117,0.195914860698888,0.169839118727067,-1.66429706436628,-1.63002405703548,210.147648450141
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,51,IEV,clock_face,0.418,18,18,0.894826174080093,15.9926173829873,2.118,50,4,2.4627446837773,2.2,29.2207766537946,367.988054783867,9.57594908746963,0.912272530187902,0.720463078911772,-2.24023772457716e-18,16.9475986556115,-24.0863927186826,4.18,18,0.44702496287815,0.33657046368856,0.55747946206774,0.33657046368856,216.229454956425,216.662833283364,216.712787770608,217.612819652306,1.1,clock_face_1.png,11,,0.955129588164822,1,1.7,0.5,5,0.894283315933784,0.147144970965965,0.147144970965965,0,1.917,1.38455769110572,2,-0.0909090909090909,0.0950282066546233,-1.09902448059656,0.383956472207948,Reward,0.5,0.612684091574966,high,-0.605105593461585,1.72028573757824,207.812648450141,0.224078053048969,2.335,1.651,3.618,2.018,1.235,0.39296819999078,-0.139385995899538,1.39152146508914,reward,Reward,Reward,Reward,reward,5.1,FALSE,FALSE,TRUE,FALSE,FALSE,-0.0277397814508993,2.2,0,2.33471646853035,1.72203237695538,0.21052713645744,-1.04911468337945,1.05941750115387,0.0179892142541176,1.72203237695538,0,high,-1.917,FALSE,TRUE,TRUE,43.6409401079226,26.8557601841602,-0.00036466394328345,2.24023772457716e-18,-16.9257802513361,-8.46289012566805,43.6409401079226,low abs. PE,210.212687506108,TRUE,0-1s,FALSE,218.429454956425,209.512648450141,9425,0.150606615439424,0.171298047146898,0.01355087920768,0.0144738476847349,0.184848926354578,0.165080463124159,-1.76429189783251,-1.68816230504629,216.647454956425
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,52,IEV,clock_face,2.118,44,44,0.742504208437675,32.9867539890965,0.901,18,21,19.5888159820605,2.2,20.638421418621,324.91809541812,6.70673189039907,1.05941750115387,0.754290013670732,30.3131332976739,30.3131332976739,-18.5963000355385,21.18,44,0.249849523269595,0.1918824800329,0.30781656650629,0.1918824800329,218.729592317075,220.862885007984,220.912928036007,221.812946969003,10.1,clock_face_1.png,12,,1.02928008877752,1,2.2,0,0,0.912272530187902,-0.0989365168103017,0,0.0989365168103017,1.7,1.30384048104053,2,-0.0833333333333333,0.139423827236301,0.224078053048969,0.383956472207948,Reward,0.5,2.33471646853035,high,-0.965404292644402,1.6227460936366,216.229454956425,-0.723107701919623,0.418,2.335,1.651,3.618,2.018,-1.09902448059656,0.39296819999078,-0.139385995899538,reward,Reward,Reward,Reward,reward,1.1,FALSE,FALSE,FALSE,TRUE,FALSE,0.383956472207948,2.2,0,1.17686592092354,-1.15785054760681,1.72203237695538,0.21052713645744,0.960480984343565,0.147144970965965,0,1.15785054760681,high,1.7,TRUE,TRUE,TRUE,-2.24023772457716e-18,43.6409401079226,26.8557601841602,30.3131332976739,13.3873530463378,6.6936765231689,2.24023772457716e-18,high abs. PE,216.712787770608,TRUE,2-3s,FALSE,220.929592317075,218.429454956425,9425,0.294961874716504,0.272552532003107,0.0167564695561871,0.012356989966571,0.289309001559294,0.307318864683075,-1.29988721596349,-1.24022538799798,220.847592317075
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,53,IEV,clock_face,0.901,22,22,0.87470687505413,19.3833785216114,2.435,44,9,3.73006324926488,2.2,32.9666194686297,375.894916981744,9.90771314557171,0.960480984343565,0.679487140497858,18.8862985684325,18.8862985684325,-25.534739100393,9.01,22,0.0718256256777033,0.0716521738063729,0.0719990775490337,0.0716521738063729,231.929929961858,232.846503217414,232.896504249831,233.796511984023,11.1,clock_face_1.png,13,,0.98004131767164,1,2.2,0,0,1.05941750115387,0.0608848384971324,0.0608848384971324,0,1.217,1.10317722964173,2,-0.0769230769230769,0.176989352343874,-0.723107701919623,0.383956472207948,Reward,0.5,1.17686592092354,high,-0.447850124939709,0.854722268553014,218.729592317075,0.470797760793458,2.118,0.418,2.335,1.651,3.618,0.224078053048969,-1.09902448059656,0.39296819999078,reward,Reward,Reward,Reward,reward,10.1,FALSE,FALSE,FALSE,FALSE,TRUE,0.383956472207948,2.2,0,1.88939902667279,0.712533105749246,-1.15785054760681,1.72203237695538,1.0213658228407,-0.0989365168103017,0.712533105749246,0,high,-1.217,FALSE,TRUE,TRUE,30.3131332976739,-2.24023772457716e-18,43.6409401079226,18.8862985684325,1.96051831709636,0.980259158548181,30.3131332976739,high abs. PE,220.912928036007,TRUE,0-1s,FALSE,234.129929961858,220.929592317075,9425,0.549233557057034,0.62335264883414,0.0020632822255216,0.0134999148436335,0.625415931059662,0.562733471900668,-0.472626828692302,-0.469322371658932,232.830929961858
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,54,IEV,clock_face,2.435,54,54,0.690063468186926,36.9318113261216,2.901,22,24,18.2376926919898,2.2,23.2849431120824,343.636747308907,7.28524596250829,1.0213658228407,0.736704788293651,41.5280559189606,40.9085589320445,-19.4663157381262,24.35,54,0.140617883263406,0.113406808764448,0.167828957762365,0.113406808764448,244.913420434634,247.363474521437,247.413476253801,248.313529133273,0.1,clock_face_1.png,14,,1.01062645069318,1,2.2,0,0,0.960480984343565,-0.066825804119329,0,0.066825804119329,1.534,1.23854753643128,2,-0.0714285714285714,0.209188373864652,0.470797760793458,0.383956472207948,Reward,0.5,1.88939902667279,high,-0.854299788416322,0.994196777908352,231.929929961858,0.833483514133938,0.901,2.118,0.418,2.335,1.651,-0.723107701919623,0.224078053048969,-1.09902448059656,reward,Reward,Reward,Reward,reward,11.1,FALSE,FALSE,FALSE,FALSE,FALSE,0.383956472207948,2.4,0.2,1.10733901093375,-0.782060015739039,0.712533105749246,-1.15785054760681,0.954540018721368,0.0608848384971324,0,0.782060015739039,high,1.534,TRUE,TRUE,FALSE,18.8862985684325,30.3131332976739,-2.24023772457716e-18,41.5280559189606,24.6022756676245,12.3011378338123,18.8862985684325,high abs. PE,232.896504249831,TRUE,2-3s,FALSE,247.113420434634,234.129929961858,9425,0.599843442984494,0.915413094910837,0.00718371710565923,0.00846430376923926,0.922596812016496,0.608307746753734,-0.0883689217703432,-0.0805521243863291,247.348420434634
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,55,IEV,clock_face,2.901,0,71,0.603131514254689,42.5256543529093,2.101,54,29,9.51682159490863,2.4,37.1296599763719,429.237793991218,10.8911580769409,0.954540018721368,0.701381589164845,-8.04212124685143,-4.86597644473945,-26.2216906360047,29.01,0,0.183688243300189,0.166664523434654,0.200711963165724,0.166664523434654,248.463485335349,251.380232872732,251.430250003468,252.330261237279,11.1,clock_face_1.png,15,,0.977005639042768,0,2.2,0.2,2,1.0213658228407,0.000657513861170522,0.000657513861170522,0,0.466,0.682641926635041,2,-0.0666666666666667,0.237094192515992,0.833483514133938,0.548634973671487,Omission,-0.5,1.10733901093375,high,-0.273080141819272,0.175108748604714,244.913420434634,0.210847027712514,2.435,0.901,2.118,0.418,2.335,0.470797760793458,-0.723107701919623,0.224078053048969,omission,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,0.383956472207948,2.3,-0.1,1.11503387233335,0.00769486139960884,-0.782060015739039,0.712533105749246,0.955197532582539,-0.066825804119329,0.00769486139960884,0,high,0.466,TRUE,FALSE,FALSE,41.5280559189606,18.8862985684325,30.3131332976739,8.04212124685143,-8.88365900448467,4.44182950224234,41.5280559189606,low abs. PE,247.413476253801,TRUE,2-3s,FALSE,250.863485335349,247.113420434634,9425,0.726805157885373,0.471095444387256,0.00349916563236412,0.00751294017249733,0.47459461001962,0.734318098057871,-0.752673336587973,-0.74527322154341,251.364485335349
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,56,IEV,clock_face,2.101,0,44,0.745133428986461,32.7749827275124,0.535,0,21,20.4702579016872,2.3,25.3410685467444,292.010652987646,7.40048188867639,0.955197532582539,0.707799196850421,-12.8158614190193,-12.1671333716439,-14.42872093848,21.01,0,0.0019578388863369,0.00191915102584677,0.00191915102584677,0.00199652674682703,263.463862246019,265.58066045813,265.630611095752,266.53055618651,9.1,clock_face_1.png,16,0.955197532582539,0.977342075520408,0,2.4,-0.1,-1,0.954540018721368,0.020984731338443,0.020984731338443,0,0.8,0.894427190999916,2,-0.0625,0.261511783835915,0.210847027712514,0.466295722939718,Omission,-0.5,1.11503387233335,high,-0.767980905176757,0.322642083276404,248.463485335349,-1.00796389445743,2.901,2.435,0.901,2.118,0.418,0.833483514133938,0.470797760793458,-0.723107701919623,omission,Omission,Omission,Reward,omission,11.1,TRUE,FALSE,FALSE,FALSE,FALSE,0.548634973671487,2.4,0.1,1.36061743899747,0.245583566664114,0.00769486139960884,-0.782060015739039,0.976182263920982,0.000657513861170522,0.245583566664114,0,high,-0.8,TRUE,FALSE,TRUE,-8.04212124685143,41.5280559189606,18.8862985684325,12.8158614190193,-4.10991883231676,2.05495941615838,8.04212124685143,low abs. PE,251.430250003468,TRUE,2-3s,FALSE,265.763862246019,250.863485335349,9425,0.317081520200244,0.211970697147625,0.0104801845580033,0.00855835932080766,0.222450881705628,0.325639879521052,-1.55126005964599,-1.50300400539166,265.564862246019
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,57,IEV,clock_face,0.535,19,19,0.89148630238076,16.6389642742143,1.701,0,5,3.32902727435253,2.4,15.720027711016,187.179464697834,4.52530148410958,0.976182263920982,0.721891895714242,16.5248032025365,16.5248032025365,-11.8642150403749,5.35,19,0.00429270096184463,0.00425648670691111,0.00425648670691111,0.00432891521677814,275.647490184405,276.197447646351,276.247451478441,277.14752150618,4.1,clock_face_1.png,17,0.976182263920982,0.988019364142719,1,2.3,0.1,1,0.955197532582539,0.0613699805310063,0.0613699805310063,0,1.566,1.25139921687685,2,-0.0588235294117647,0.283056717353493,-1.00796389445743,0.548634973671487,Reward,0.5,1.36061743899747,high,-1.17188500876023,1.36790195394899,263.463862246019,-0.100471215498199,2.101,2.901,2.435,0.901,2.118,0.210847027712514,0.833483514133938,0.470797760793458,reward,Omission,Omission,Omission,omission,9.1,TRUE,TRUE,FALSE,FALSE,FALSE,0.466295722939718,0.6,-1.8,2.07882814476436,0.718210705766891,0.245583566664114,0.00769486139960884,1.03755224445199,0.020984731338443,0.718210705766891,0,high,-1.566,FALSE,TRUE,TRUE,-12.8158614190193,-8.04212124685143,41.5280559189606,16.5248032025365,-0.400977048799579,-0.200488524399789,12.8158614190193,low abs. PE,265.630611095752,FALSE,0-1s,FALSE,278.047490184405,265.763862246019,9425,0.179643385248757,0.126706035363684,0.0109871981713933,0.0118728795893164,0.137693233535078,0.191516264838074,-2.06580663799254,-1.9826543910608,276.182490184405
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,58,IEV,clock_face,1.701,35,35,0.800983061397067,27.8716274977017,2.985,19,17,3.13153945149441,0.6,11.5448434224391,199.983387102571,4.13137275770078,1.03755224445199,0.788826805917033,31.5294190136267,31.5294190136267,-13.4552849900859,17.01,35,0.217731653413377,0.194404714445008,0.241058592381747,0.194404714445008,281.264250075561,282.980935389409,283.030968618463,283.930931207375,2.1,clock_face_1.png,18,1.03755224445199,1.01860308484315,1,2.4,-1.8,-18,0.976182263920982,-0.023293028014483,0,0.023293028014483,1.166,1.07981479893545,2,-0.0555555555555556,0.302207769369119,-0.100471215498199,-0.933471539500364,Reward,0.5,2.07882814476436,high,-1.34716480396814,1.15670484549986,275.647490184405,0.898860345208188,0.535,2.101,2.901,2.435,0.901,-1.00796389445743,0.210847027712514,0.833483514133938,reward,Reward,Reward,Omission,reward,4.1,FALSE,TRUE,TRUE,FALSE,FALSE,0.548634973671487,1.7,1.1,1.80623066396057,-0.272597480803787,0.718210705766891,0.245583566664114,1.01425921643751,0.0613699805310063,0,0.272597480803787,high,1.166,TRUE,TRUE,TRUE,16.5248032025365,-12.8158614190193,-8.04212124685143,31.5294190136267,14.6036387622906,7.30181938114528,16.5248032025365,high abs. PE,276.247451478441,FALSE,1-2s,FALSE,281.864250075561,278.047490184405,9425,0.23545007841045,0.132163325403873,0.050850685090111,0.0367584689770959,0.183014010493984,0.272208547387546,-2.02364114647845,-1.69813792986217,282.965250075561
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,59,IEV,clock_face,2.985,0,74,0.586509530236818,43.4833290658736,0.868,35,30,1.07406267436317,1.7,19.0257681013195,268.865355424361,5.82613156116329,1.01425921643751,0.756558561341634,-1.17853622187658,-0.52748018027026,-18.2964570185256,29.85,0,0.39383636930081,0.324344542274674,0.463328196326946,0.324344542274674,286.04772242019,289.047751467151,289.097796594957,289.997750084789,0.1,clock_face_1.png,19,1.01425921643751,1.00710437216681,0,0.6,1.1,11,1.03755224445199,-0.00390039297174361,0,0.00390039297174361,1.284,1.13313723793722,2,-0.0526315789473684,0.319342921172574,0.898860345208188,-0.0277397814508993,Omission,-0.5,1.80623066396057,high,-1.03310562596551,0.562383433430841,281.264250075561,-0.748791456984507,1.701,0.535,2.101,2.901,2.435,-0.100471215498199,-1.00796389445743,0.210847027712514,omission,Reward,Reward,Reward,reward,2.1,FALSE,FALSE,TRUE,TRUE,FALSE,-0.933471539500364,1.7,0,1.76058450333341,-0.0456461606271632,-0.272597480803787,0.718210705766891,1.01035882346576,-0.023293028014483,0,0.0456461606271632,high,1.284,TRUE,TRUE,TRUE,31.5294190136267,16.5248032025365,-12.8158614190193,1.17853622187658,-15.7472440294595,7.87362201472976,31.5294190136267,low abs. PE,283.030968618463,FALSE,2-3s,FALSE,287.74772242019,281.864250075561,9425,0.24384757303258,0.372897222207988,0.0357154019059174,0.0360693315660037,0.408612624113905,0.279916904598584,-0.986425624304602,-0.894963228298122,289.03272242019
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,60,IEV,clock_face,0.868,22,22,0.876636222663368,19.0977504321304,1.618,0,9,4.1093379615865,1.7,13.4375668093196,188.280005003133,4.11733491134089,1.01035882346576,0.72744965976726,18.46136220449,18.46136220449,-11.8140997678168,8.68,22,0.000471723186563877,0.000459469801018843,0.000459469801018843,0.000483976572108911,290.114511200809,290.997771782568,291.047845957277,291.947837943153,0.1,clock_face_1.png,20,1.01035882346576,1.00516606760563,1,1.7,0,0,1.01425921643751,-0.0103142597031127,0,0.0103142597031127,2.117,1.45499140890934,2,-0.05,0.334764557795683,-0.748791456984507,-0.0277397814508993,Reward,0.5,1.76058450333341,high,-1.26770575624531,1.23516331116635,286.04772242019,-0.165069750964421,2.985,1.701,0.535,2.101,2.901,0.898860345208188,-0.100471215498199,-1.00796389445743,reward,Omission,Omission,Reward,omission,0.1,TRUE,FALSE,FALSE,TRUE,TRUE,-0.0277397814508993,0.8,-0.9,1.63987708780648,-0.120707415526927,-0.0456461606271632,-0.272597480803787,1.00004456376265,-0.00390039297174361,0,0.120707415526927,high,-2.117,FALSE,TRUE,FALSE,-1.17853622187658,31.5294190136267,16.5248032025365,18.46136220449,1.53558195315389,0.767790976576947,1.17853622187658,high abs. PE,289.097796594957,FALSE,0-1s,FALSE,291.814511200809,287.74772242019,9425,0.293920428288341,0.372709184438145,0.0286693675952396,0.0309211572516949,0.401378552033384,0.324841585540036,-0.986929999611468,-0.912825363122807,290.982511200809
